,Unnamed: 0.1,Unnamed: 0,league_team1,season,window,team1,country_team1,dir,player_id,player_name,player_age,player_nation,player_pos,team2,country_team2,transfer_value,market_value,is_free,is_loan,is_loan_end,is_retired,transfer_id,league_team2
12424,12429,30352,ITAJ,2013,s,Genoa Primavera,Italy,left,243819,Allan Blaze,19,France,midfielder,Genoa CFC,Italy,0 €,NF,False,False,False,False,939096,ITA1
12425,12430,30353,ITAJ,2013,s,Genoa Primavera,Italy,left,147558,Lukas Zima,19,Czech Republic,goalkeeper,Genoa CFC,Italy,0 €,NF,False,False,False,False,939095,ITA1
12785,12790,30778,ITA1,2013,s,AS Roma,Italy,left,88683,Mattia Destro,22,Italy,striker,Genoa CFC,Italy,0.0,11500000.0,False,True,True,False,760055,ITA1
12834,12839,30832,ITA1,2013,w,Chievo Verona,Italy,left,163489,Riccardo Improta,20,Italy,striker,Genoa CFC,Italy,0.0,1000000.0,False,True,True,False,898798,ITA1
12919,12924,30928,ITA1,2013,w,Juventus FC,Italy,left,44709,Paolo De Ceglie,27,Italy,defender,Genoa CFC,Italy,0 €,2800000.0,False,True,False,False,1003225,ITA1
12922,12927,30931,ITA1,2013,w,Juventus FC,Italy,left,30333,Marco Motta,27,Italy,defender,Genoa CFC,Italy,0 €,1700000.0,False,True,False,False,1005993,ITA1
12933,12938,30951,ITA1,2013,w,AS Roma,Italy,left,3417,Nicolás Burdisso,32,Argentina,defender,Genoa CFC,Italy,0.0,1000000.0,True,False,False,False,1005991,ITA1
13019,13024,31050,ITA1,2013,w,SS Lazio,Italy,left,6046,Giuseppe Sculli,32,Italy,striker,Genoa CFC,Italy,0 €,600000.0,False,True,False,False,1012520,ITA1
18490,18496,48415,ITA2,2013,s,US Latina Calcio,Italy,left,45568,Giacomo Bindi,26,Italy,goalkeeper,Genoa CFC,Italy,0.0,400000.0,False,True,True,False,754949,ITA1
18535,18541,48468,ITA2,2013,s,Novara Calcio 1908,Italy,left,40979,Ahmed Barusso,28,Ghana,midfielder,Genoa CFC,Italy,0.0,NF,False,True,True,False,773682,ITA1
18570,18576,48519,ITA2,2013,s,SS Juve Stabia,Italy,left,163489,Riccardo Improta,19,Italy,striker,Genoa CFC,Italy,0.0,600000.0,False,True,True,False,762907,ITA1
18797,18803,48829,ITA2,2013,s,Spezia Calcio,Italy,left,63254,Nicola Pasini,22,Italy,defender,Genoa CFC,Italy,0.0,200000.0,False,True,True,False,749273,ITA1
18889,18895,48951,ITA2,2013,s,Delfino Pescara 1936,Italy,left,110923,Mattia Perin,20,Italy,goalkeeper,Genoa CFC,Italy,0.0,NF,False,True,True,False,760065,ITA1
19059,19065,49187,ITA2,2013,s,AC Siena,Italy,left,30505,Zé Love,25,Brazil,striker,Genoa CFC,Italy,0.0,NF,False,True,True,False,777976,ITA1
19061,19067,49189,ITA2,2013,s,AC Siena,Italy,left,162961,Valerio Verre,19,Italy,midfielder,Genoa CFC,Italy,0.0,1200000.0,False,True,True,False,763777,ITA1
19144,19150,49306,ITA2,2013,s,Modena FC,Italy,left,167859,Stefano Sturaro,20,Italy,midfielder,Genoa CFC,Italy,0.0,NF,False,True,True,False,755512,ITA1
19145,19151,49307,ITA2,2013,s,Modena FC,Italy,left,199795,William Lacerda,21,Brazil,striker,Genoa CFC,Italy,0.0,150000.0,False,True,True,False,755514,ITA1
19148,19154,49310,ITA2,2013,s,Modena FC,Italy,left,77603,Dejan Lazarevic,23,Slovenia,striker,Genoa CFC,Italy,0.0,1600000.0,False,True,True,False,775288,ITA1
19150,19156,49313,ITA2,2013,s,Modena FC,Italy,left,165894,Giammario Piscitella,20,Italy,striker,Genoa CFC,Italy,0.0,1500000.0,False,True,True,False,826394,ITA1
19280,19286,49510,ITA2,2013,s,AS Bari,Italy,left,85240,Eugenio Lamanna,23,Italy,goalkeeper,Genoa CFC,Italy,0.0,900000.0,False,True,True,False,593540,ITA1
19334,19340,49582,ITA2,2013,w,SS Juve Stabia,Italy,left,130375,Andrea Doninelli,22,Italy,midfielder,Genoa CFC,Italy,0.0,200000.0,False,True,True,False,999861,ITA1
19445,19451,49738,ITA2,2013,w,AC Cesena,Italy,left,37889,Enis Nadarevic,26,Austria,striker,Genoa CFC,Italy,0.0,800000.0,False,True,True,False,910592,ITA1
23787,23796,65897,ITA3,2013,s,FC Pavia 1911,Italy,left,167857,Andrea Parodi,19,Italy,striker,Genoa CFC,Italy,0.0,NF,False,True,True,False,833459,ITA1
23788,23797,65900,ITA3,2013,s,FC Pavia 1911,Italy,left,91241,Giacomo Beretta,21,Italy,striker,Genoa CFC,Italy,0.0,350000.0,False,True,True,False,782127,ITA1
23789,23798,65902,ITA3,2013,s,FC Pavia 1911,Italy,left,130378,Niccolò Romero,21,Italy,striker,Genoa CFC,Italy,0.0,125000.0,False,True,True,False,832302,ITA1
27282,27292,79626,ITA3,2013,s,Paganese Calcio 1926,Italy,left,199795,William Lacerda,22,Brazil,striker,Genoa CFC,Italy,0.0,NF,False,True,True,False,931537,ITA1
27322,27332,79687,ITA3,2013,s,Frosinone Calcio,Italy,left,91914,Davide Bertoncini,22,Italy,defender,Genoa CFC,Italy,0.0,NF,False,True,True,False,742957,ITA1
27346,27356,79725,ITA3,2013,s,SS Barletta Calcio,Italy,left,167854,Matteo Meucci,19,Italy,midfielder,Genoa CFC,Italy,0.0,50000.0,False,True,True,False,769440,ITA1
27524,27534,80027,ITA3,2013,s,FC Esperia Viareggio,Italy,left,129625,Alessio De Bode,22,Italy,defender,Genoa CFC,Italy,0.0,75000.0,False,True,True,False,832059,ITA1
33515,33531,101169,FRA1,2013,s,AS Monaco,France,left,45577,Sebastián Ribas,25,Uruguay,striker,Genoa CFC,Italy,0.0,500000.0,False,True,True,False,752511,ITA1
4183,4185,7297,ENG1,2014,s,Tottenham Hotspur,England,left,59340,Iago Falque,24,Spain,striker,Genoa CFC,Italy,2000000.0,1800000.0,False,False,False,False,1100694,ITA1
7608,7611,17374,SPA1,2014,s,Sevilla FC,Spain,left,54984,Diego Perotti,25,Argentina,striker,Genoa CFC,Italy,350000.0,3500000.0,False,False,False,False,1077585,ITA1
13157,13162,31216,ITA1,2014,s,Cagliari Calcio,Italy,left,6160,Mauricio Pinilla,30,Chile,striker,Genoa CFC,Italy,2000000.0,3200000.0,False,False,False,False,1105539,ITA1
13231,13236,31296,ITA1,2014,s,AC Cesena,Italy,left,138584,Luka Krajnc,19,Slovenia,defender,Genoa CFC,Italy,0.0,1500000.0,False,True,True,False,899538,ITA1
13234,13239,31299,ITA1,2014,s,AC Cesena,Italy,left,241326,Moro Alhassan,20,Ghana,midfielder,Genoa CFC,Italy,0.0,150000.0,False,True,True,False,910698,ITA1
13319,13324,31387,ITA1,2014,s,Chievo Verona,Italy,left,163489,Riccardo Improta,20,Italy,striker,Genoa CFC,Italy,NF,1000000.0,False,False,False,False,1073798,ITA1
13375,13380,31446,ITA1,2014,s,ACF Fiorentina,Italy,left,61546,Facundo Roncaglia,27,Argentina,defender,Genoa CFC,Italy,0 €,4000000.0,False,True,False,False,1123057,ITA1
13386,13391,31463,ITA1,2014,s,Parma FC,Italy,left,34239,Aleandro Rosi,27,Italy,defender,Genoa CFC,Italy,1000000.0,800000.0,False,False,False,False,1079657,ITA1
13387,13392,31464,ITA2,2014,s,AS Avellino 1912,Italy,left,32113,Armando Izzo,22,Italy,defender,Genoa CFC,Italy,400000.0,800000.0,False,False,False,False,1085614,ITA1
13388,13393,31466,ITA4,2014,s,Robur Siena,Italy,left,85240,Eugenio Lamanna,24,Italy,goalkeeper,Genoa CFC,Italy,0.0,1500000.0,True,False,False,False,1092490,ITA1
13389,13394,31467,GER1,2014,s,Hamburger SV,Germany,left,75942,Tomás Rincón,26,Venezuela,midfielder,Genoa CFC,Italy,0.0,2500000.0,True,False,False,False,1100418,ITA1
13390,13395,31468,ITA2,2014,s,AS Livorno,Italy,left,39831,Leandro Greco,27,Italy,midfielder,Genoa CFC,Italy,0.0,2500000.0,True,False,False,False,1080680,ITA1
13391,13396,31469,ITA1,2014,s,Juventus FC,Italy,left,167859,Stefano Sturaro,21,Italy,midfielder,Genoa CFC,Italy,0 €,3500000.0,False,True,False,False,1076996,ITA1
13392,13397,31471,ITA2,2014,s,Calcio Catania,Italy,left,62415,Panagiotis Tachtsidis,23,Greece,midfielder,Genoa CFC,Italy,0 €,3000000.0,False,False,False,False,1074020,ITA1
13393,13398,31472,ITA2,2014,s,Delfino Pescara 1936,Italy,left,102470,Antonino Ragusa,24,Italy,striker,Genoa CFC,Italy,0 €,1800000.0,False,False,False,False,1081550,ITA1
13394,13399,31474,QAT,2014,s,Al-Arabi SC,Qatar,left,96454,Maxime Lestienne,22,Belgium,striker,Genoa CFC,Italy,0.0,10000000.0,False,True,False,False,1122237,ITA1
13395,13400,31475,DEN,2014,s,FC Copenhagen,Denmark,left,74821,Franco Mussis,22,Argentina,midfielder,Genoa CFC,Italy,0.0,-,False,True,False,False,1117263,ITA1
13396,13401,31476,ITA1,2014,s,AC Milan,Italy,left,40660,Alessandro Matri,29,Italy,striker,Genoa CFC,Italy,0.0,11000000.0,False,True,False,False,1083912,ITA1
13397,13402,31477,ITA1,2014,s,Udinese Calcio,Italy,left,169052,Edenilson,24,Brazil,midfielder,Genoa CFC,Italy,0.0,2000000.0,False,True,False,False,1109184,ITA1
13398,13403,31478,ITA4,2014,s,Genoa Under 17,Italy,left,312773,Daniele Sommariva,16,Italy,goalkeeper,Genoa CFC,Italy,0 €,NF,False,False,False,False,1127770,ITA1
13399,13404,31479,ITA4,2014,s,Genoa CFC Youth,Italy,left,308279,Rolando Mandragora,17,Italy,midfielder,Genoa CFC,Italy,NF,NF,False,False,False,False,1127771,ITA1
13505,13510,31597,ITA1,2014,s,Hellas Verona,Italy,left,19708,Boško Janković,30,Serbia,striker,Genoa CFC,Italy,0.0,2500000.0,False,True,True,False,915873,ITA1
14021,14026,32230,ITA1,2014,s,US Sassuolo,Italy,left,16893,Antonio Floro Flores,31,Italy,striker,Genoa CFC,Italy,0.0,2500000.0,False,True,True,False,943424,ITA1
14024,14029,32233,ITA1,2014,s,US Sassuolo,Italy,left,22186,Davide Biondini,31,Italy,midfielder,Genoa CFC,Italy,0.0,1800000.0,False,True,True,False,1005998,ITA1
14195,14200,32448,RUS,2014,w,Spartak Moscow,Russia,left,77003,Tino Costa,29,Argentina,midfielder,Genoa CFC,Italy,700000.0,7000000.0,False,True,False,False,1163762,ITA1
14196,14201,32449,ITA1,2014,w,US Sassuolo,Italy,left,64793,Leonardo Pavoletti,26,Italy,striker,Genoa CFC,Italy,500000.0,2100000.0,False,True,False,False,1184195,ITA1
14197,14202,32450,ITA1,2014,w,Inter Milan,Italy,left,230552,Diego Laxalt,21,Uruguay,defender,Genoa CFC,Italy,500000.0,3000000.0,False,True,False,False,1184172,ITA1
14198,14203,32451,ITA1,2014,w,AS Roma,Italy,left,5825,Marco Borriello,32,Italy,striker,Genoa CFC,Italy,0.0,4500000.0,True,False,False,False,1185801,ITA1
14199,14204,32452,SPA2,2014,w,Real Valladolid CF,Spain,left,149540,Zakarya Bergdich,26,Morocco,defender,Genoa CFC,Italy,0 €,1500000.0,False,True,False,False,1186255,ITA1
14200,14205,32453,BEL,2014,w,KV Kortrijk,Belgium,left,111061,Alassane També,23,Mali,defender,Genoa CFC,Italy,0 €,600000.0,False,False,False,False,1185137,ITA1
14201,14206,32454,ITA1,2014,w,US Sassuolo,Italy,left,84921,Lorenzo Ariaudo,25,Italy,defender,Genoa CFC,Italy,0 €,1000000.0,False,True,False,False,1184192,ITA1
14202,14207,32455,ITA1,2014,w,AC Milan,Italy,left,157501,M'Baye Niang,20,Senegal,striker,Genoa CFC,Italy,0.0,4000000.0,False,True,False,False,1178279,ITA1
19578,19584,49920,ITA2,2014,s,FC Bari 1908,Italy,left,78506,Diego Polenta,22,Uruguay,defender,Genoa CFC,Italy,0.0,1400000.0,False,True,True,False,943641,ITA1
19579,19585,49921,ITA2,2014,s,FC Bari 1908,Italy,left,37889,Enis Nadarevic,26,Austria,striker,Genoa CFC,Italy,0.0,800000.0,False,True,True,False,1012068,ITA1
20128,20137,50664,ITA2,2014,s,Spezia Calcio,Italy,left,83891,Felipe Seymour,26,Chile,midfielder,Genoa CFC,Italy,0.0,900000.0,False,True,True,False,943505,ITA1
20278,20287,50870,ITA2,2014,s,Vicenza Calcio,Italy,left,167853,Alberto Marchiori,21,Italy,defender,Genoa CFC,Italy,0.0,100000.0,False,True,True,False,939000,ITA1
24417,24426,66764,ITA3,2014,s,SSD Monza 1912,Italy,left,45529,Said Ahmed Said,21,Italy,striker,Genoa CFC,Italy,0.0,250000.0,False,True,True,False,993610,ITA1
24718,24727,67176,ITA3,2014,s,FBC Unione Venezia,Italy,left,63254,Nicola Pasini,23,Italy,defender,Genoa CFC,Italy,0.0,250000.0,False,True,True,False,923223,ITA1
24921,24930,67456,ITA3,2014,w,FBC Unione Venezia,Italy,left,147558,Lukas Zima,21,Czech Republic,goalkeeper,Genoa CFC,Italy,0.0,100000.0,False,True,True,False,1091817,ITA1
28206,28218,81130,ITA3,2014,s,AC Reggiana 1919,Italy,left,147558,Lukas Zima,20,Czech Republic,goalkeeper,Genoa CFC,Italy,0.0,100000.0,False,True,True,False,1001056,ITA1
28420,28432,81476,ITA3,2014,w,US Pistoiese 1921,Italy,left,63254,Nicola Pasini,23,Italy,defender,Genoa CFC,Italy,0.0,250000.0,False,True,True,False,1086348,ITA1
28463,28475,81556,ITA3,2014,w,San Marino,Italy,left,159153,Daniel Jara,21,Paraguay,striker,Genoa CFC,Italy,0.0,NF,False,True,True,False,1083875,ITA1
37756,37773,113148,POR1,2014,s,SC Braga,Portugal,left,34159,Eduardo,31,Portugal,goalkeeper,Genoa CFC,Italy,0.0,850000.0,False,True,True,False,902630,ITA1
41855,41872,145,ITA3,2014,s,Benevento Calcio,Italy,left,130375,Andrea Doninelli,23,Italy,midfielder,Genoa CFC,Italy,0.0,200000.0,False,True,True,False,2219100,ITA1
41997,42014,395,ITA3,2014,s,US Lecce,Italy,left,140189,Kévin Vinetot,26,France,defender,Genoa CFC,Italy,0.0,400000.0,False,True,True,False,923203,ITA1
42119,42137,592,ITA3,2014,s,ACR Messina,Italy,left,199787,Daniele Buongiorno,20,Italy,striker,Genoa CFC,Italy,0.0,50000.0,False,True,True,False,954873,ITA1
42120,42138,593,ITA3,2014,s,ACR Messina,Italy,left,199799,Daniele Siciliano,20,Italy,midfielder,Genoa CFC,Italy,0.0,25000.0,False,True,True,False,954859,ITA1
42181,42199,719,ITA3,2014,s,Reggina Calcio,Italy,left,88712,Rodney Strasser,24,Sierra Leone,midfielder,Genoa CFC,Italy,0.0,500000.0,False,True,True,False,935845,ITA1
42358,42376,1041,ITA3,2014,w,Lupa Roma FC,Italy,left,248651,Luca Tagliavacche,20,Italy,midfielder,Genoa CFC,Italy,0.0,25000.0,False,True,True,False,1088716,ITA1
8197,8200,18088,SPA1,2015,s,Sevilla FC,Spain,left,172181,Diogo Figueiras,24,Portugal,defender,Genoa CFC,Italy,0.0,3500000.0,False,True,False,False,1281625,ITA1
8584,8587,18552,SPA1,2015,w,Atlético de Madrid,Spain,left,21748,Alessio Cerci,28,Italy,striker,Genoa CFC,Italy,0 €,8500000.0,False,True,False,False,1415566,ITA1
14622,14627,32947,ITA1,2015,s,ACF Fiorentina,Italy,left,34239,Aleandro Rosi,28,Italy,defender,Genoa CFC,Italy,0.0,800000.0,False,True,True,False,1186392,ITA1
14658,14663,32990,ITA2,2015,s,AC Cesena,Italy,left,138584,Luka Krajnc,20,Slovenia,defender,Genoa CFC,Italy,5000000.0,1400000.0,False,False,False,False,1287424,ITA1
14659,14664,32991,ITA1,2015,s,Inter Milan,Italy,left,257127,Michael Ventre,19,Italy,striker,Genoa CFC,Italy,3500000.0,100000.0,False,False,False,False,1268694,ITA1
14660,14665,32992,ITA1,2015,s,US Sassuolo,Italy,left,64793,Leonardo Pavoletti,26,Italy,striker,Genoa CFC,Italy,3000000.0,2100000.0,False,False,False,False,1270761,ITA1
14661,14666,32993,POR1,2015,s,Sporting CP,Portugal,left,27471,Diego Capel,27,Spain,striker,Genoa CFC,Italy,1300000.0,3500000.0,False,False,False,False,1321362,ITA1
14662,14667,32994,RUS,2015,s,Zenit St. Petersburg,Russia,left,55854,Cristian Ansaldi,28,Argentina,defender,Genoa CFC,Italy,650000.0,9000000.0,False,True,False,False,1547192,ITA1
14663,14668,32995,FRA1,2015,s,FC Nantes,France,left,183494,Issa Cissokho,30,Senegal,defender,Genoa CFC,Italy,500000.0,2000000.0,False,False,False,False,1292820,ITA1
14664,14669,32996,ITA1,2015,s,US Palermo,Italy,left,75127,Ezequiel Muñoz,24,Argentina,defender,Genoa CFC,Italy,0.0,4500000.0,True,False,False,False,1291674,ITA1
14665,14670,32997,ITA1,2015,s,US Palermo,Italy,left,42744,Samir Ujkani,27,Kosovo,goalkeeper,Genoa CFC,Italy,0.0,1000000.0,True,False,False,False,1291638,ITA1
14666,14671,32998,SER,2015,s,Red Star Belgrade,Serbia,left,70411,Darko Lazović,24,Serbia,midfielder,Genoa CFC,Italy,0.0,NF,True,False,False,False,1260368,ITA1
14667,14672,32999,TUR,2015,s,Galatasaray A.S.,Turkey,left,12563,Goran Pandev,31,North Macedonia,striker,Genoa CFC,Italy,0.0,8500000.0,True,False,False,False,1280303,ITA1
14668,14673,33000,FRA1,2015,s,FC Nantes,France,left,36293,Serge Gakpé,28,Togo,striker,Genoa CFC,Italy,0.0,2500000.0,True,False,False,False,1188991,ITA1
14669,14674,33001,TUR,2015,s,Galatasaray A.S.,Turkey,left,9967,Blerim Dzemaili,29,Switzerland,midfielder,Genoa CFC,Italy,NF,4500000.0,False,True,False,False,1332490,ITA1
14670,14675,33002,ENG2,2015,s,Manchester City U21,England,left,224088,Olivier Ntcham,19,Cameroon,midfielder,Genoa CFC,Italy,0 €,500000.0,False,True,False,False,1305231,ITA1
14910,14915,33283,ITA1,2015,s,AC Milan,Italy,left,45565,Luca Antonelli,28,Italy,defender,Genoa CFC,Italy,0.0,7500000.0,False,True,True,False,1185619,ITA1
15022,15027,33415,ITA1,2015,s,Hellas Verona,Italy,left,62415,Panagiotis Tachtsidis,24,Greece,midfielder,Genoa CFC,Italy,0.0,3000000.0,False,True,True,False,1089558,ITA1
15028,15033,33421,ITA1,2015,s,Hellas Verona,Italy,left,39831,Leandro Greco,28,Italy,midfielder,Genoa CFC,Italy,0.0,3000000.0,False,True,True,False,1167777,ITA1
15093,15098,33491,ITA1,2015,s,Chievo Verona,Italy,left,128931,Giannis Fetfatzidis,24,Greece,striker,Genoa CFC,Italy,0.0,4000000.0,False,True,True,False,1184043,ITA1
15094,15099,33492,ITA1,2015,s,Chievo Verona,Italy,left,99327,Isaac Cofie,23,Ghana,midfielder,Genoa CFC,Italy,0.0,2000000.0,False,True,True,False,1120424,ITA1
15270,15275,33714,ITA1,2015,s,Bologna FC 1909,Italy,left,163489,Riccardo Improta,21,Italy,striker,Genoa CFC,Italy,0.0,1100000.0,False,True,True,False,1122649,ITA1
15304,15309,33762,ITA1,2015,s,Carpi FC 1909,Italy,left,63254,Nicola Pasini,24,Italy,defender,Genoa CFC,Italy,0.0,250000.0,False,True,True,False,1182978,ITA1
15325,15330,33790,ITA1,2015,s,Frosinone Calcio,Italy,left,6721,Mario Santana,33,Argentina,striker,Genoa CFC,Italy,0.0,400000.0,False,True,True,False,1186177,ITA1
15368,15373,33835,ITA1,2015,w,AS Roma,Italy,left,59340,Iago Falque,25,Spain,striker,Genoa CFC,Italy,0.0,4000000.0,False,True,True,False,1274239,ITA1
15408,15413,33882,ITA2,2015,w,Delfino Pescara 1936,Italy,left,197745,Riccardo Fiamozzi,22,Italy,defender,Genoa CFC,Italy,1200000.0,450000.0,False,False,False,False,1424549,ITA1
15409,15414,33883,ITA1,2015,w,US Palermo,Italy,left,22210,Luca Rigoni,31,Italy,midfielder,Genoa CFC,Italy,500000.0,5500000.0,False,False,False,False,1396155,ITA1
15410,15415,33884,GER1,2015,w,FC Augsburg,Germany,left,50303,Tim Matavz,27,Slovenia,striker,Genoa CFC,Italy,500000.0,1500000.0,False,True,False,False,1425336,ITA1
15411,15416,33885,BRA,2015,w,Sport Club Internacional,Brazil,left,294576,Bruno Gomes,19,Brazil,striker,Genoa CFC,Italy,400000.0,500000.0,False,True,False,False,1396546,ITA1
15412,15417,33886,ITA2,2015,w,US Salernitana 1919,Italy,left,354725,David Milinkovic,21,France,striker,Genoa CFC,Italy,150000.0,100000.0,False,False,False,False,1421469,ITA1
15413,15418,33887,URU,2015,w,Club Nacional,Uruguay,left,214247,Sebastián Gorga,21,Uruguay,defender,Genoa CFC,Italy,0 €,750000.0,False,False,False,False,1523990,ITA1
15414,15419,33888,ITA1,2015,w,Udinese Calcio,Italy,left,114340,Gabriel Silva,24,Brazil,defender,Genoa CFC,Italy,0.0,3800000.0,False,True,False,False,1424547,ITA1
15415,15420,33890,ITA1,2015,w,AC Milan,Italy,left,111961,Suso,22,Spain,striker,Genoa CFC,Italy,0.0,3300000.0,False,True,False,False,1396153,ITA1
20722,20731,51484,ITA2,2015,s,FC Bari 1908,Italy,left,88685,Antonio Donnarumma,24,Italy,goalkeeper,Genoa CFC,Italy,0.0,600000.0,False,True,True,False,1095705,ITA1
20971,20980,51824,ITA2,2015,s,AS Livorno,Italy,left,88712,Rodney Strasser,25,Sierra Leone,midfielder,Genoa CFC,Italy,0.0,300000.0,False,True,True,False,1186319,ITA1
21314,21323,52267,ITA2,2015,s,Trapani Calcio,Italy,left,37889,Enis Nadarevic,27,Austria,striker,Genoa CFC,Italy,0.0,900000.0,False,True,True,False,1090468,ITA1
21377,21386,52358,ITA2,2015,s,Vicenza Calcio,Italy,left,102470,Antonino Ragusa,25,Italy,striker,Genoa CFC,Italy,0.0,1500000.0,False,True,True,False,1129549,ITA1
21379,21388,52360,ITA2,2015,s,Vicenza Calcio,Italy,left,241326,Moro Alhassan,21,Ghana,midfielder,Genoa CFC,Italy,0.0,150000.0,False,True,True,False,1125862,ITA1
21617,21626,52686,ITA2,2015,w,Delfino Pescara 1936,Italy,left,308279,Rolando Mandragora,18,Italy,midfielder,Genoa CFC,Italy,0.0,800000.0,False,True,True,False,1299387,ITA1
25189,25198,67793,ITA3,2015,s,AC Mantova,Italy,left,260781,Francesco Todisco,19,Italy,defender,Genoa CFC,Italy,0.0,75000.0,False,True,True,False,1092745,ITA1
25190,25199,67794,ITA3,2015,s,AC Mantova,Italy,left,167853,Alberto Marchiori,22,Italy,defender,Genoa CFC,Italy,0.0,75000.0,False,True,True,False,1092743,ITA1
25191,25200,67795,ITA3,2015,s,AC Mantova,Italy,left,290696,Enzo Di Santantonio,19,France,midfielder,Genoa CFC,Italy,0.0,NF,False,True,True,False,1121614,ITA1
25192,25201,67798,ITA3,2015,s,AC Mantova,Italy,left,147558,Lukas Zima,21,Czech Republic,goalkeeper,Genoa CFC,Italy,0.0,100000.0,False,True,True,False,1176571,ITA1
43030,43048,2182,ITA3,2015,w,ASD Lupa Castelli Romani,Italy,left,88712,Rodney Strasser,25,Sierra Leone,midfielder,Genoa CFC,Italy,0.0,300000.0,False,True,True,False,1572637,ITA1
268,268,3063,ENG1,2010,s,Arsenal FC,England,left,33783,Armand Traoré,20,Senegal,defender,Juventus FC,Italy,500000.0,2500000.0,False,True,False,False,474493,ITA1
515,515,3343,ENG1,2010,s,Liverpool FC,England,left,5957,Alberto Aquilani,26,Italy,midfielder,Juventus FC,Italy,NF,13000000.0,False,True,False,False,470578,ITA1
8709,8712,25960,ITA1,2010,s,US Palermo,Italy,left,61539,Davide Lanzafame,23,Italy,striker,Juventus FC,Italy,NF,4500000.0,False,False,False,False,436786,ITA1
8737,8740,25990,ITA1,2010,s,SSC Napoli,Italy,left,22328,Fabio Quagliarella,27,Italy,striker,Juventus FC,Italy,4500000.0,14000000.0,False,True,False,False,473201,ITA1
8739,8742,25993,ITA1,2010,s,SSC Napoli,Italy,left,21988,Leandro Rinaudo,27,Italy,defender,Juventus FC,Italy,600000.0,2500000.0,False,True,False,False,474691,ITA1
8762,8765,26018,ITA1,2010,s,Calcio Catania,Italy,left,55800,Jorge Martínez,27,Uruguay,striker,Juventus FC,Italy,12000000.0,8000000.0,False,False,False,False,439922,ITA1
8859,8862,26118,ITA1,2010,s,Cagliari Calcio,Italy,left,84921,Lorenzo Ariaudo,21,Italy,defender,Juventus FC,Italy,0.0,1300000.0,False,True,True,False,374026,ITA1
9024,9027,26297,ITA1,2010,s,AS Bari,Italy,left,39983,Leonardo Bonucci,23,Italy,defender,Juventus FC,Italy,15500000.0,8000000.0,False,False,False,False,439921,ITA1
9025,9028,26298,RUS,2010,s,CSKA Moscow,Russia,left,18828,Milos Krasic,25,Serbia,striker,Juventus FC,Italy,15000000.0,15000000.0,False,False,False,False,469586,ITA1
9026,9029,26300,ITA1,2010,s,AC Milan,Italy,left,19136,Marco Storari,33,Italy,goalkeeper,Juventus FC,Italy,4500000.0,1500000.0,False,False,False,False,435884,ITA1
9027,9030,26302,ITA1,2010,s,Udinese Calcio,Italy,left,17249,Simone Pepe,26,Italy,striker,Juventus FC,Italy,2600000.0,9000000.0,False,True,False,False,429699,ITA1
9028,9031,26303,ITA1,2010,s,Udinese Calcio,Italy,left,30333,Marco Motta,24,Italy,defender,Juventus FC,Italy,1250000.0,6000000.0,False,True,False,False,441131,ITA1
9029,9032,26306,ITA4,2010,s,AC Mantova,Italy,left,78336,André Cuneaz,23,Italy,striker,Juventus FC,Italy,0.0,200000.0,True,False,False,False,436941,ITA1
9030,9033,26308,DEN,2010,s,Lyngby BK,Denmark,left,91716,Frederik Sörensen,18,Denmark,defender,Juventus FC,Italy,20000.0,-,False,True,False,False,474693,ITA1
9031,9034,26309,ITA1,2010,s,AS Bari,Italy,left,5890,Sergio Almirón,29,Argentina,midfielder,Juventus FC,Italy,0 €,4000000.0,False,False,False,False,590136,ITA1
9032,9035,26310,ITA3,2010,s,SPAL 1907,Italy,left,119240,Marco Costantino,19,Italy,goalkeeper,Juventus FC,Italy,0 €,100000.0,False,False,False,False,438494,ITA1
9033,9036,26312,SPA2,2010,s,Terrassa FC,Spain,left,229268,Jesus Garcia Tena,20,Spain,defender,Juventus FC,Italy,0 €,-,False,False,False,False,728737,ITA1
9226,9229,26536,ITA1,2010,s,AS Bari,Italy,left,5890,Sergio Almirón,29,Argentina,midfielder,Juventus FC,Italy,0.0,4000000.0,False,True,True,False,449943,ITA1
9405,9409,26776,ITA1,2010,w,Cagliari Calcio,Italy,left,40660,Alessandro Matri,26,Italy,striker,Juventus FC,Italy,2500000.0,8500000.0,False,True,False,False,534538,ITA1
9406,9410,26777,GER1,2010,w,VfL Wolfsburg,Germany,left,7109,Andrea Barzagli,29,Italy,defender,Juventus FC,Italy,300000.0,8500000.0,False,False,False,False,531883,ITA1
9407,9411,26778,ITA1,2010,w,Genoa CFC,Italy,left,5980,Luca Toni,33,Italy,striker,Juventus FC,Italy,0.0,8000000.0,True,False,False,False,520082,ITA1
9408,9412,26779,ITAJ,2010,w,Juventus Primavera,Italy,left,75406,Andrea De Paola,20,Italy,defender,Juventus FC,Italy,0 €,100000.0,False,False,False,False,535305,ITA1
15829,15834,44700,ITA2,2010,s,US Triestina,Italy,left,62379,Cristian Pasquato,20,Italy,midfielder,Juventus FC,Italy,0.0,500000.0,False,True,True,False,379180,ITA1
15856,15861,44732,ITA2,2010,s,AS Cittadella,Italy,left,127455,Andrea Pisani,23,Italy,defender,Juventus FC,Italy,0.0,300000.0,False,True,True,False,356043,ITA1
