,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,league_team1,season,window,team1,country_team1,dir,player_id,player_name,player_age,player_nation,player_pos,team2,country_team2,transfer_value,market_value,is_free,is_loan,is_loan_end,is_retired,transfer_id,league_team2
22668,28041,28050,32112,GRE,2014,s,Olympiacos Piraeus,Greece,left,41112,Jose Cholevas,30,Greece,defender,AS Roma,Italy,1000000,2500000,False,False,False,False,1121579,ITA1
22669,28042,28051,32113,ITA2,2014,s,FC Crotone,Italy,left,130369,Stefano Pettinari,22,Italy,striker,AS Roma,Italy,500000,800000,False,False,False,False,1073952,ITA1
22670,28043,28052,32114,ARG,2014,s,CA Boca Juniors,Argentina,left,166237,Leandro Paredes,20,Argentina,midfielder,AS Roma,Italy,250000,4000000,False,True,False,False,1077465,ITA1
22671,28044,28053,32118,ITAJ,2014,s,Roma Primavera,Italy,left,240365,Michele Somma,19,Italy,defender,AS Roma,Italy,0,200000,False,False,False,False,1155773,ITA1
22828,28222,28231,32367,ITA1,2014,w,Cagliari Calcio,Italy,left,92141,Víctor Ibarbo,24,Colombia,striker,AS Roma,Italy,2500000,8500000,False,True,False,False,1185140,ITA1
23015,28451,28460,32631,RUS,2014,w,CSKA Moscow,Russia,left,75287,Seydou Doumbia,27,Cote d'Ivoire,striker,AS Roma,Italy,14400000,25000000,False,False,False,False,1184301,ITA1
23016,28452,28461,32634,URU,2014,w,CA Peñarol,Uruguay,left,294876,Kevin Méndez,18,Uruguay,striker,AS Roma,Italy,1800000,400000,False,False,False,False,1169799,ITA1
23017,28453,28462,32635,ITA2,2014,w,Calcio Catania,Italy,left,51186,Nicolás Spolli,31,Argentina,defender,AS Roma,Italy,1500000,3500000,False,True,False,False,1186236,ITA1
29500,42195,42207,50222,ITA2,2014,s,AS Cittadella,Italy,left,165894,Giammario Piscitella,21,Italy,striker,AS Roma,Italy,0,800000,False,True,True,False,1010924,ITA1
29515,42262,42274,50329,ITA2,2014,s,US Latina Calcio,Italy,left,165900,Federico Viviani,22,Italy,midfielder,AS Roma,Italy,0,2300000,False,True,True,False,1007271,ITA1
29556,42446,42459,50569,ITA2,2014,s,Delfino Pescara 1936,Italy,left,206844,Tomas Svedkauskas,20,Lithuania,goalkeeper,AS Roma,Italy,0,300000,False,True,True,False,1007284,ITA1
29602,42787,42800,51030,ITA2,2014,w,Carpi FC 1909,Italy,left,198087,Matteo Ricci,20,Italy,midfielder,AS Roma,Italy,0,300000,False,True,True,False,1118225,ITA1
29625,42857,42870,51124,ITA2,2014,w,US Latina Calcio,Italy,left,130369,Stefano Pettinari,23,Italy,striker,AS Roma,Italy,0,1300000,False,True,True,False,1106241,ITA1
31152,54332,54345,66674,ITA3,2014,s,AC Lumezzane,Italy,left,176023,Alexis Ferrante,19,Italy,striker,AS Roma,Italy,0,275000,False,True,True,False,1010910,ITA1
31164,54443,54456,66823,ITA3,2014,s,Novara Calcio 1908,Italy,left,96758,Alessandro Crescenzi,22,Italy,defender,AS Roma,Italy,0,2000000,False,True,True,False,1006137,ITA1
31166,54445,54458,66826,ITA3,2014,s,Novara Calcio 1908,Italy,left,239783,Petar Golubovic,19,Serbia,defender,AS Roma,Italy,0,700000,False,True,True,False,1012084,ITA1
32088,63939,63955,80705,ITA3,2014,s,US Grosseto FC,Italy,left,198087,Matteo Ricci,20,Italy,midfielder,AS Roma,Italy,0,300000,False,True,True,False,931547,ITA1
32105,64031,64047,80837,ITA3,2014,s,L'Aquila Calcio,Italy,left,198084,Marco Frediani,20,Italy,striker,AS Roma,Italy,0,400000,False,True,True,False,906883,ITA1
32108,64038,64054,80847,ITA3,2014,s,L'Aquila Calcio,Italy,left,159902,Amato Ciciretti,20,Italy,striker,AS Roma,Italy,0,200000,False,True,True,False,906879,ITA1
32137,64263,64279,81213,ITA3,2014,s,Santarcangelo Calcio,Italy,left,195588,Francis Obeng,28,Ghana,midfielder,AS Roma,Italy,0,50000,False,True,True,False,1156484,ITA1
32162,64406,64422,81454,ITA3,2014,w,AS Lucchese Libertas,Italy,left,176023,Alexis Ferrante,19,Italy,striker,AS Roma,Italy,0,275000,False,True,True,False,1111442,ITA1
32168,64423,64439,81480,ITA3,2014,w,US Pistoiese 1921,Italy,left,159902,Amato Ciciretti,21,Italy,striker,AS Roma,Italy,0,200000,False,True,True,False,1117595,ITA1
35233,72719,72737,93062,GER1,2014,w,Bayer 04 Leverkusen,Germany,left,206386,Tin Jedvaj,19,Croatia,defender,AS Roma,Italy,0,6500000,False,True,True,False,1068714,ITA1
56294,102089,102121,717,ITA3,2014,s,Reggina Calcio,Italy,left,165885,Paolo Frascatore,22,Italy,defender,AS Roma,Italy,0,300000,False,True,True,False,1008084,ITA1
5729,7118,7122,7733,ENG1,2015,s,Chelsea FC,England,left,148455,Mohamed Salah,23,Egypt,striker,AS Roma,Italy,5000000,18000000,False,True,False,False,1312585,ITA1
5768,7164,7168,7779,ENG1,2015,s,Manchester City,England,left,28396,Edin Dzeko,29,Bosnia-Herzegovina,striker,AS Roma,Italy,4000000,20000000,False,True,False,False,1317350,ITA1
5792,7196,7200,7812,ENG1,2015,s,Arsenal FC,England,left,44058,Wojciech Szczesny,25,Poland,goalkeeper,AS Roma,Italy,0,10000000,False,True,False,False,1303942,ITA1
23142,28595,28604,32803,ITA1,2015,s,Genoa CFC,Italy,left,99227,Andrea Bertolacci,24,Italy,midfielder,AS Roma,Italy,8500000,15000000,False,False,False,False,1268103,ITA1
23143,28596,28605,32804,ARG,2015,s,CA Boca Juniors,Argentina,left,166237,Leandro Paredes,21,Argentina,midfielder,AS Roma,Italy,6000000,3700000,False,False,False,False,1245097,ITA1
23144,28597,28606,32806,ITA2,2015,s,Cagliari Calcio,Italy,left,92141,Víctor Ibarbo,25,Colombia,striker,AS Roma,Italy,5000000,8000000,False,True,False,False,1276712,ITA1
23145,28598,28607,32807,ARG,2015,s,CA Newell's Old Boys,Argentina,left,296783,Ezequiel Ponce,18,Argentina,striker,AS Roma,Italy,4200000,6000000,False,False,False,False,1333643,ITA1
23146,28599,28608,32808,ITAJ,2015,s,Empoli Primavera,Italy,left,245078,Nemanja Radonjic,19,Serbia,midfielder,AS Roma,Italy,4000000,50000,False,False,False,False,1175414,ITA1
23147,28600,28609,32810,GER1,2015,s,VfB Stuttgart,Germany,left,86202,Antonio Rüdiger,22,Germany,defender,AS Roma,Italy,4000000,10000000,False,True,False,False,1323453,ITA1
23148,28601,28610,32811,FRA1,2015,s,Paris Saint-Germain,France,left,126664,Lucas Digne,22,France,defender,AS Roma,Italy,2500000,12000000,False,True,False,False,1329563,ITA1
23149,28602,28611,32812,ITA1,2015,s,Genoa CFC,Italy,left,59340,Iago Falque,25,Spain,striker,AS Roma,Italy,1000000,4000000,False,True,False,False,1274238,ITA1
23150,28603,28612,32813,ITA2,2015,s,Delfino Pescara 1936,Italy,left,165895,Matteo Politano,21,Italy,striker,AS Roma,Italy,600000,2000000,False,False,False,False,1268684,ITA1
23151,28604,28613,32814,RUS,2015,s,Dinamo Moscow,Russia,left,47893,William Vainqueur,26,France,midfielder,AS Roma,Italy,579000,7000000,False,False,False,False,1332760,ITA1
23152,28605,28614,32815,ITA3,2015,s,Calcio Catania,Italy,left,205054,Norbert Gyomber,23,Slovakia,defender,AS Roma,Italy,500000,700000,False,True,False,False,1323897,ITA1
23153,28606,28615,32816,ITAJ,2015,s,Spezia Primavera,Italy,left,337715,Umar Sadiq,18,Nigeria,striker,AS Roma,Italy,250000,400000,False,True,False,False,1287208,ITA1
23154,28607,28616,32817,ENG2,2015,s,Fulham FC,England,left,224044,Tiago Casasola,20,Argentina,defender,AS Roma,Italy,0,450000,True,False,False,False,1336369,ITA1
23155,28608,28617,32818,SLO,2015,s,FC Nitra,Slovakia,left,186393,Tomas Vestenicky,19,Slovakia,striker,AS Roma,Italy,0,200000,True,False,False,False,1310459,ITA1
23156,28609,28618,32819,BRA,2015,s,Santos FC,Brazil,left,181778,Emerson,21,Italy,defender,AS Roma,Italy,0,400000,False,True,False,False,1330080,ITA1
23366,28832,28841,33066,ITA1,2015,s,UC Sampdoria,Italy,left,197747,Alessio Romagnoli,20,Italy,defender,AS Roma,Italy,0,8500000,False,True,True,False,1122243,ITA1
23511,29014,29023,33284,ITA1,2015,s,AC Milan,Italy,left,88683,Mattia Destro,24,Italy,striker,AS Roma,Italy,0,16500000,False,True,True,False,1183595,ITA1
23667,29236,29245,33540,ITA1,2015,s,Empoli FC,Italy,left,240365,Michele Somma,20,Italy,defender,AS Roma,Italy,0,400000,False,True,True,False,1186167,ITA1
23822,29448,29457,33810,ITA1,2015,w,Genoa CFC,Italy,left,59340,Iago Falque,26,Spain,striker,AS Roma,Italy,7000000,6500000,False,False,False,False,1326578,ITA1
23823,29449,29458,33811,ITA2,2015,w,Brescia Calcio,Italy,left,257160,Ismail H'Maidat,20,Morocco,midfielder,AS Roma,Italy,3150000,500000,False,False,False,False,1425810,ITA1
23824,29450,29459,33812,ITA1,2015,w,AC Milan,Italy,left,94529,Stephan El Shaarawy,23,Italy,striker,AS Roma,Italy,1400000,17000000,False,True,False,False,1419315,ITA1
23825,29451,29460,33813,ITA1,2015,w,UC Sampdoria,Italy,left,44059,Ervin Zukanovic,28,Bosnia-Herzegovina,defender,AS Roma,Italy,1200000,4000000,False,True,False,False,1422262,ITA1
23826,29452,29461,33814,ITA1,2015,w,Genoa CFC,Italy,left,54984,Diego Perotti,27,Argentina,striker,AS Roma,Italy,1000000,12000000,False,True,False,False,1424773,ITA1
23827,29453,29462,33815,ITA3,2015,w,US Pistoiese 1921,Italy,left,176180,Nicola Falasco,22,Italy,defender,AS Roma,Italy,220000,100000,False,False,False,False,1425266,ITA1
24012,29697,29706,34123,ITA1,2015,w,Frosinone Calcio,Italy,left,256361,Daniele Verde,19,Italy,striker,AS Roma,Italy,0,1000000,False,True,True,False,1282875,ITA1
29716,43330,43343,51781,ITA2,2015,s,US Latina Calcio,Italy,left,165900,Federico Viviani,23,Italy,midfielder,AS Roma,Italy,0,2800000,False,True,True,False,1103755,ITA1
29734,43472,43485,51966,ITA2,2015,s,AC Perugia Calcio,Italy,left,110934,Simone Sini,22,Italy,defender,AS Roma,Italy,0,200000,False,True,True,False,1082510,ITA1
29739,43478,43491,51972,ITA2,2015,s,AC Perugia Calcio,Italy,left,96758,Alessandro Crescenzi,23,Italy,defender,AS Roma,Italy,0,2200000,False,True,True,False,1109206,ITA1
29749,43546,43559,52059,ITA2,2015,s,Delfino Pescara 1936,Italy,left,239570,Deian Boldor,20,Romania,defender,AS Roma,Italy,0,75000,False,True,True,False,1077471,ITA1
29752,43549,43562,52062,ITA2,2015,s,Delfino Pescara 1936,Italy,left,130369,Stefano Pettinari,23,Italy,striker,AS Roma,Italy,0,1300000,False,True,True,False,1186614,ITA1
29820,43866,43879,52491,ITA2,2015,w,Ascoli,Italy,left,198084,Marco Frediani,21,Italy,striker,AS Roma,Italy,0,325000,False,True,True,False,1283908,ITA1
29824,43891,43904,52524,ITA2,2015,w,Brescia Calcio,Italy,left,240365,Michele Somma,20,Italy,defender,AS Roma,Italy,0,400000,False,True,True,False,1283895,ITA1
29825,43892,43905,52525,ITA2,2015,w,Brescia Calcio,Italy,left,226025,Luca Mazzitelli,20,Italy,midfielder,AS Roma,Italy,0,1000000,False,True,True,False,1426903,ITA1
29842,43956,43969,52622,ITA2,2015,w,AS Livorno,Italy,left,240897,Arturo Calabresi,19,Italy,defender,AS Roma,Italy,0,300000,False,True,True,False,1284971,ITA1
29844,43961,43974,52631,ITA2,2015,w,Modena FC,Italy,left,186393,Tomas Vestenicky,19,Slovakia,striker,AS Roma,Italy,0,200000,False,True,True,False,1310460,ITA1
29863,44072,44085,52784,ITA2,2015,w,Vicenza Calcio,Italy,left,130369,Stefano Pettinari,23,Italy,striker,AS Roma,Italy,0,1300000,False,True,True,False,1405458,ITA1
31263,55323,55336,67988,ITA3,2015,s,FC Südtirol-Alto Adige,Italy,left,226025,Luca Mazzitelli,19,Italy,midfielder,AS Roma,Italy,0,100000,False,True,True,False,1106237,ITA1
31264,55324,55337,67991,ITA3,2015,s,FC Südtirol-Alto Adige,Italy,left,96790,Sebastian Mladen,23,Romania,defender,AS Roma,Italy,0,250000,False,True,True,False,1097809,ITA1
32196,64727,64744,81956,ITA3,2015,s,AC Pisa 1909,Italy,left,198084,Marco Frediani,21,Italy,striker,AS Roma,Italy,0,325000,False,True,True,False,1086352,ITA1
32198,64731,64748,81960,ITA3,2015,s,AC Pisa 1909,Italy,left,110934,Simone Sini,23,Italy,defender,AS Roma,Italy,0,200000,False,True,True,False,1087107,ITA1
32199,64749,64766,81993,ITA3,2015,s,US Pistoiese 1921,Italy,left,198087,Matteo Ricci,21,Italy,midfielder,AS Roma,Italy,0,225000,False,True,True,False,1173203,ITA1
32202,64752,64769,81997,ITA3,2015,s,US Pistoiese 1921,Italy,left,239783,Petar Golubovic,20,Serbia,defender,AS Roma,Italy,0,600000,False,True,True,False,1119263,ITA1
32204,64754,64771,82000,ITA3,2015,s,US Pistoiese 1921,Italy,left,165885,Paolo Frascatore,23,Italy,defender,AS Roma,Italy,0,275000,False,True,True,False,1092767,ITA1
32209,64780,64797,82043,ITA3,2015,s,US Città di Pontedera,Italy,left,108541,Filippo Scardina,23,Italy,striker,AS Roma,Italy,0,100000,False,True,True,False,1105311,ITA1
32237,65043,65060,82432,ITA3,2015,w,US Ancona,Italy,left,238950,Francesco Di Mariano,19,Italy,striker,AS Roma,Italy,0,225000,False,True,True,False,1333665,ITA1
32247,65097,65115,82514,ITA3,2015,w,US Pistoiese 1921,Italy,left,165894,Giammario Piscitella,22,Italy,striker,AS Roma,Italy,0,400000,False,True,True,False,1109223,ITA1
40692,80027,80048,102211,FRA1,2015,s,SC Bastia,France,left,145416,Junior Tallo,22,Cote d'Ivoire,striker,AS Roma,Italy,0,2000000,False,True,True,False,1074470,ITA1
56355,102831,102863,2003,ITA3,2015,s,ACR Messina,Italy,left,159902,Amato Ciciretti,21,Italy,striker,AS Roma,Italy,0,200000,False,True,True,False,1167679,ITA1
6494,8026,8030,8710,ENG1,2016,s,Tottenham Hotspur,England,left,45314,Federico Fazio,29,Argentina,defender,AS Roma,Italy,1200000,8000000,False,True,False,False,1558725,ITA1
6517,8054,8058,8738,ENG1,2016,s,Manchester City,England,left,28396,Edin Dzeko,30,Bosnia-Herzegovina,striker,AS Roma,Italy,11000000,15000000,False,False,False,False,1354686,ITA1
6647,8206,8210,8896,ENG1,2016,s,Chelsea FC,England,left,148455,Mohamed Salah,24,Egypt,striker,AS Roma,Italy,15000000,23000000,False,False,False,False,1354685,ITA1
6735,8319,8323,9015,ENG1,2016,s,Watford FC,England,left,92141,Víctor Ibarbo,26,Colombia,striker,AS Roma,Italy,0,8000000,False,True,True,False,1410979,ITA1
6797,8388,8392,9101,ENG1,2016,s,AFC Bournemouth,England,left,81455,Juan Iturbe,23,Paraguay,striker,AS Roma,Italy,0,15000000,False,True,True,False,1394352,ITA1
13603,16789,16796,18695,SPA1,2016,s,FC Barcelona,Spain,left,15904,Thomas Vermaelen,30,Belgium,defender,AS Roma,Italy,0,4000000,False,True,False,False,1563489,ITA1
13931,17151,17158,19126,SPA1,2016,s,Sporting Gijón,Spain,left,234523,Antonio Sanabria,20,Paraguay,striker,AS Roma,Italy,0,7500000,False,True,True,False,1316288,ITA1
24183,29943,29952,34377,ITA1,2016,s,FC Crotone,Italy,left,198086,Federico Ricci,22,Italy,striker,AS Roma,Italy,0,3800000,False,True,True,False,1078021,ITA1
24190,29950,29959,34384,ITA1,2016,s,FC Crotone,Italy,left,236940,Mihai Balasa,21,Romania,defender,AS Roma,Italy,0,1000000,False,True,True,False,1282017,ITA1
